	Page numbers:		92-103 vowels; 104-120			
Analytical framework:			Descriptive			
Morpheme IDs:			None			
						
Process name:	LN:VtoṼ					
Process type:	LN					
Prose description:	oral vowels become nasalized before or after /m/ or /n/					
Page numbers:		100				
	Optionality:		Optional			
	Directionality:		Bidirectional			
	Alternation type:		Phonological			
	Undergoers:		V			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				Unspecified
	Triggers:		m, n			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				Unspecified
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	LO					
Process type:	LO					
Prose description:	/N/ are optionally realized as [ND] before an oral vowel if there is no nasal segment anywhere to the right of the oral vowel					
Page numbers:	m/mb:106-108, n/nd:111-113					
	Optionality:		Optional			
	Directionality:		Leftward			
	Alternation type:		Phonological			
	Undergoers:		N			
		Type:				Segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				Unspecified
	Triggers:		V			
		Type:				Segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				Unspecified
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	LNsyll:L					
Process type:	LNsyll					
Prose description:	/j/ always nasalizes to [ɲ] before, or as the onset of, a stressed syllable containing nasal vowel or consonant.					
Page numbers:	116					
	Optionality:		Categorical			
	Directionality:		Leftward			
	Alternation type:		Phonological			
	Undergoers:		j			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				None
	Triggers:		Ṽ, N			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{stressed syllable}
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	LDNH:j					
Process type:	LDNH					
Prose description:	/j/ is optionally nasalized to [ɲ] when a stressed nasal syllable appears to its right, but not immediately to its right. The other possible surfacing allophone is [ʒ]. There is not full nasal span in this process, making it an uncharacteristic "LDNH" process					
Page numbers:	116					
	Optionality:		Optional			
	Directionality:		Leftward			
	Alternation type:		Phonological			
	Undergoers:		j			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{unstressed syllable, onset}
	Triggers:		Ṽ			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{stressed syllable, nucleus}
	Triggers:		N			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{stressed syllable}
	Transparencies:		Unspecified			
	Opacities:		Unspecified			
						
Process name:	LN:R					
Process type:	LN					
Prose description:	/j/ is nasalized to [ɲ] after a stressed nasal vowel but before an oral vowel					
Page numbers:	116					
	Optionality:		Optional			
	Directionality:		Rightward			
	Alternation type:		Phonological			
	Undergoers:		j			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{postonic syllable, onset}
	Triggers:		Ṽ			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{stressed syllable, nucleus}
	Transparencies:		NA			
	Opacities:		NA			
						
Doctype:	Reference					
Language:	Tupinambá [tpn]					
Source:	Lemos Barbosa, Pe. A. 1956. Curso de Tupi Antigo. Livraria São José. Rio.					
Data inputter:	MJL, JL					
Summary:	This source is a pedagogical grammar for Tupinambá, and is therefore writen often using non-technical terminology. Lição 2 and Lição 3 provide a phonological description of several processes, including (1) cross morpheme LN of morpheme-initial /T/ --> [ND] after a nasal vowel; (2) Optional LO of /m, n/ to  [mb, nd] when they attach to another morpheme, where the initial vowel of that second morpheme bears stress; (3) /j/ is nasalized to [ɲ] before or after a nasal vowel; and (4) a process whereby a nasal phoneme lightly nasalizes "neighbouring" syllables. It is unclear on what this means about the extent and directionality of this nasalization. However, all the examples cited in the text are leftwards. The discussion of this process (p. 40) includes an example that demonstrates that this process is iterative, and that "neighboring" syllables need not be immediately adjacent to the trigger, in effect consituting a description of long distance nasal harmony. This leads us to characterize this process as LDNH, even though the author does not use these terms per se. 					
Notes:	The author does not provide a phonological inventory per se, but provides an alphabet and discussing "metaplasms"; that is, instances when letters are pronounced differently. I.e. the discussion at time provides clear evidence that a set of phones are in an allophonic relationship with each other, and in those cases, the alternations were listed in the allophones section. It is not necessarily the case, though, that the author actually believe that all the things listed as phonemes in the phoneme section for this source, were actually all distinct phonemes (e.g. /m/ and /mb/). We inferred from the data that there is a boundary oralization process targeting word initial nasals, not specific to morphemes.   Note: there seems to be some sort of boundary nasalization of word initial voiced stops (p. 28), but voiced stops are not phonemic in this language and seem to be purely orthographic idiosyncracies. Even though what's written as <b> superfically has the allophone [*mb], since we postulate that the <b> on page 28 is /β/ (O b intervocálico é debil, próximo de v), we decided that this "weak" <b> is not related to the <b> on the latter paragraphs of the same page. This is because the so called "boundary nasalization" covers all pre-nasalized segments, and there is no /d/ or /ɡ/ in the language.					
Include in SAPhon:	Yes					
						
Natural classes:	{V, i, e, ɨ, a, u, o}, {Ṽ, ĩ, ẽ, ɨ̃, ã, ũ, õ}, {T, p, t, k, s, ʃ}, {S, h}, {R, β, w, ɾ, j, ɰ}, {N, m, n, ɲ, ŋ}, {ND, mb, nd, ŋɡ}					
Allophones:	{{i, i}, {e, e}, {ɨ, ɨ}, {a, a}, {u, u}, {o, o}, {ĩ, ĩ}, {ẽ, ẽ}, {ɨ̃, ɨ̃}, {ã, ã}, {ũ, ũ}, {õ, õ}, {i, {i, ĩ}, &, ĩ-LDNH}, {e, {e, ẽ}, &, ẽ-LDNH}, {ɨ, {ɨ, ɨ̃}, &, ɨ̃-LDNH}, {a, {a, ã}, &, ã-LDNH}, {u, {u, ũ}, &, ũ-LDNH}, {o, {o, õ}, &, õ-LDNH}, {p, p}, {p, mb, &, ONAllm:ND}, {p, m, &, ONAllm:N}, {t, t}, {t, nd, &, ONAllm:ND}, {k, k}, {k, ŋɡ, &, ONAllm:ND}, {s, s}, {s, ʃ, i_, palatalization}, {s, nd, &, ONAllm:ND}, {ʃ, ʃ}, {ʃ, nd, &, ONAllm:ND}, {h, h}, {β, β}, {β, {β, p}, _#, p-devoicing}, {w, w}, {ɾ, ɾ}, {ɾ, {ɾ, t}, _#, t-devoicing}, {ɾ, n, &, ONAllm:N}, {ɾ, {ɾ, n}, {Ṽ_, _Ṽ}, n-LN:R}, {j, j}, {j, {j, ɲ}, {Ṽ_, _Ṽ}, ɲ-LN:R}, {m, m}, {m, {m, mb}, _+$'V, XMP=mb-LO}, {n, n}, {n, {n, nd}, _+$'V, XMP=nd-LO}, {ɾ, n, pe+_, XMP=LN:pe2}}					
Page numbers:	27-31					
Analytical framework:	Pedagogical					
Morpheme IDs:	{mo, prefix, mo, mo, CAUS}, {nupã, prefix, nupã, nupã, PTCP.PASS.ADJ}, {mi, prefix, mi, mi, PTCP.PASS.NMLZ}, {bo, suffix, bo, mo, PRS.PTCP}, {pwaja, root, pwaja, mbwaja, demand}, {saba, suffix, saba, ma, verbalizer}, {paranã, root, paranã, paranã, sea} {pe, suffix, pe, me, LOC}, {pab, suffix, pab, mbab, destroy}, {puku, suffix, puku, mbuku, composed of}, {kau, root, kau, ŋau, make papas}, {ker, root, ker, ŋer, be awake}, {typyrõ, suffix, tɨpɨrõ, ndɨpɨrõ, soak}, {tykyr, root, tɨkɨr, ndɨkɨr, UC}, {syk, root, sɨk, ndɨk, arrive}, {syryk, root, sɨrɨk, ndɨrɨk, smooth}, {xuu, root, ʃuu, nduu, bite}, {sy, root, sɨ, ndɨ, UC}, {reme, particle, reme, neme, when}, {ramo, particle, ramo, namo, as}, {pe2, root, pe, pe, 2PL}, {sara, root, sara, ana, redeem}					
						
Process name:	XMP=LO					
Process type:	XMP=LO					
Prose description:	root final /m, n/ are variably realized as [mb, nd] when they are followed by another bound morphemes whose initial vowel is oral and stressed					
Page numbers:	36-37					
	Optionality:		Optional			
	Directionality:		Leftward			
	Alternation type:		Morphophonological			
	Undergoers:		m, n			
		Type:				Segmental
		Morpheme class:				root
		Morpheme IDs:				Unspecified
		Positional restriction:				{root, final}
	Triggers:		V			
		Type:				Segmental
		Morpheme class:				root, suffix
		Morpheme IDs:				NA
		Positional restriction:				{stressed syllable} > {morpheme, initial}
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	LDNH					
Process type:	LDNH					
Prose description:	A nasal phoneme mildly nasalizes the surrounding vowels and the tap /ɾ/.					
Page numbers:	40					
	Optionality:		Uncertain			
	Directionality:		Uncertain			
	Alternation type:		Phonological			
	Undergoers:		V, ɾ			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				Unspecified
	Triggers:		Ṽ			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				Unspecified
	Triggers:		N			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				Unspecified
	Transparencies:		T			
	Opacities:		Unspecified			
						
Process name:	XMP=LO					
Process type:	XMP=LO					
Prose description:	root final /m, n/ are variably realized as [mb, nd] when they are followed by another bound morphemes whose initial vowel is oral and stressed					
Page numbers:	36-37					
	Optionality:		Optional			
	Directionality:		Leftward			
	Alternation type:		Morphophonological			
	Undergoers:		m, n			
		Type:				Segmental
		Morpheme class:				root
		Morpheme IDs:				none
		Positional restriction:				{root, final}
	Triggers:		V			
		Type:				Segmental
		Morpheme class:				root, suffix
		Morpheme IDs:				NA
		Positional restriction:				{stressed syllable} > {morpheme, initial}
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	ONAllm:N					
Process type:	ONAllm					
Prose description:	Root-initial /p, β, r/ are nasalized to [m, m, n], respectively, in some lexically specified morphemes, by a nasal segment in the final syllable of an immediately preceding morpheme					
Page numbers:	38-39					
	Optionality:		Categorical			
	Directionality:		Rightward			
	Alternation type:		Morphological			
	Undergoers:		β, p, r			
		Type:				segmental
		Morpheme class:				root, suffix
		Morpheme IDs:				bo, saba, pe, puku, reme, ramo, sara
		Positional restriction:				{morpheme2, initial}
	Triggers:		Ṽ, N			
		Type:				segmental
		Morpheme class:				root, prefix
		Morpheme IDs:				nupã, paranã, irũ, arõ
		Positional restriction:				{morpheme1, rmost}
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	ONAllm:ND-root					
Process type:	ONAllm					
Prose description:	Root-initial /p, β, t, k, s, ʃ/ are prenasalized to [mb, mb, nd, nɡ, nd, nd] in some lexically specified morphemes, after an immediately preceding nasal syllable. 					
Page numbers:	38-39					
	Optionality:		Categorical			
	Directionality:		Rightward			
	Alternation type:		Morphophonological			
	Undergoers:		p, β, t, k, s, ʃ			
		Type:				segmental
		Morpheme class:				root, suffix
		Morpheme IDs:				pwaja, pab, puku, kau, ker, tɨpɨɾõ, tɨkɨr, sɨk, sɨrɨk, ʃuu
		Positional restriction:				{morpheme2, initial}
	Triggers:		N			
		Type:				segmental
		Morpheme class:				root, prefix
		Morpheme IDs:				mi, mo, sɨ
		Positional restriction:				{morpheme1, final}
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	XMP=LN:pe2					
Process type:	LN					
Prose description:	The second person plural pronoun pe nasalizes an immediately proceeding /r/ into <nd> 					
Page numbers:	40					
	Optionality:		Categorical			
	Directionality:		Rightward			
	Alternation type:		Morphophonological			
	Undergoers:		ɾ			
		Type:				Morphonological
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{morpheme2, initial}
	Triggers:		pe			
		Type:				Morphological
		Morpheme class:				Root
		Morpheme IDs:				pe2
		Positional restriction:				{morpheme1}
	Transparencies:		NA			
	Opacities:		NA			
						
Doctype:	Synthesis					
Language:	Tupinambá					
Alternate_Names:	None					
ISO_Codes:	tpn					
Glottocode:	tupi1273					
Synthesis	Our synthesis is informed both by Rodrigues' (1958) analysis and by the generalizations and data presented in Lemos Barbosa (1956). (1) We infer the existence of a rightward GN process on the basis of the  LDNH:j processes we have coded for Rodrigues plus the LDNH process we have coded for Lemos Barbosa (1956); that is Rodrigues' leftward long-distance optional nasalization of /j/ plus Lemos Barbosa's LDNH process, summarized as "um fonema nasal nasaliza levemente as sílabas vizinhas." The maximal gradience of GN is coded as 2 because we have not found any nasal span longer than this in the data, although we cannot at this time rule out any longer span of this nature. Note that the fact that /N/ apparently never oralizes to [ND] when a nasal segment appears to its right is suggestive of the fact that even mild nasalization of the vowel immediately to the right of this phoneme is sufficient to prevent post-oralization. Also note that we believe that vowels nasalize in the GN nasal spans, even though Rodrigues basically mentions vowel nasalization only as part of the LN:VtoṼ process. Lemos Barbosa, however, does allude to nasalization of this type in the process we coded as LDNH for that source. Finally we have identified the undergoer class as sonorants, i.e., /V, j, ɾ, w/, even though neither author discusses nasalization of /w/. We assume that this is due to failure to transcribe the sound, rather than a natural-class violating exception. The nature of the GN process eclipses the categorical LNSyll:L process coded in Rodrigues, which will not be included in the synthesis. (2) We also analyze /β/ as being the underlying phoneme for orthographic <b>, doing away with a single voiced stop.					
Data inputter:	JL					
Date completed:	18/09/2024					
Notes:	It seems that Tupinambá exhibits classic leftward LDNH, where all voiced segments are undergoers and voiceless consonants are transparent. The evidence for approximants being undergoers is only partial, but we nonetheless consider the entire natural class of approximants being undergoers on the basis of evidence that the alveolar tap nasalizes to [n] (Lemos-Barbosa 1956, p. 40; [kũrũmĩ ~ kũnũmĩ]), and the fact that in TG LDNH more generally, the class of approximants behaves uniformly with respect to the LDNH process.  Following the reharvesting of the Rodrigues source by NY, JL updated the prose description of the synthesis to reflect our interpretation of the original German paper. 					
						
Natural classes:	{V, i, ɛ, ɨ, a, u, ɔ}, {Ṽ, ĩ, ɛ̃, ɨ̃, ã, ũ, ɔ̃}, {T, p, t, k}, {Z, β}, {S, s, ʒ}, {R, w, ɾ, j}, {N, m, n, ŋ}					
Allophones:	{{i, i}, {ɛ, ɛ}, {ɨ, ɨ}, {ɨ, ə, $*_#, centralization}, {a, a}, {a, ə, $*_, centralization}, {u, u}, {u, ə, $*_#, centralization}, {ɔ, ɔ}, {ĩ, ĩ}, {ɛ̃, ɛ̃}, {ɨ̃, ɨ̃}, {ã, ã}, {ũ, ũ}, {ɔ̃, ɔ̃}, {i, {i, ĩ}, &, ĩ-GN}, {e, {e, ẽ}, &, ẽ-GN}, {ɨ, {ɨ, ɨ̃}, &, ɨ̃-GN}, {a, {a, ã}, &, ã-GN}, {u, {u, ũ}, &, ũ-GN}, {o, {o, õ}, &, õ-GN}, {j, {j, ɲ}, &, ɲ-GN}, {ɾ, {ɾ, n}, &, n-GN}, {p, p}, {β, {p, β}, _#, p-fortition}, {m, m}, {m, {m, mb}, _V, mb-LO}, {w, w}, {t, t}, {ɾ, ɾ}, {ɾ, {ɾ, t}, _#, t-devoicing}, {n, n}, {n, {n, nd}, _V, LO}, {s, s}, {s, ʃ, _{i, ɨ}, palatalization}, {ʒ, ʒ}, {ʒ, {ʃ, tʃ}, #_, {ʃ-devoicing, tʃ-fortition}}, {j, j}, {j, {j, ʒ}, $'_V, ʒ-fortition}, {j, {j, ʒ, ɲ}, {V_$'CṼ, _V$'NV, _V$'CVN}, {j-maintenance, ʒ-fortition, ɲ-GN}}, {j, {j, ɲ}, Ṽ_, ɲ-LN:R}, {w, {w, w̃}, &, w̃-GN}, {k, k}, {ŋ, ŋ, {$'_{Ṽ, VN}, _#, $'($)$*_}, preservation}, {ŋ, {ŋ, ŋɡ}, _V, LO},  {p, mb, &, ONAllm:ND}, {p, m, &, ONAllm:N}, {t, nd, &, ONAllm:ND}, {k, ŋɡ, &, ONAllm:ND}, {s, nd, &, ONAllm:ND}, {ʃ, nd, &, ONAllm:ND}, {ɾ, n, &, ONAllm:N}, {β, m, Ṽ+_, ONAllm:N}, {ɾ, n, pe+_, XMP=LN:pe2}}					
Morpheme IDs:	{mo, prefix, mo, mo, CAUS}, {nupã, prefix, nupã, nupã, PTCP.PASS.ADJ}, {mi, prefix, mi, mi, PTCP.PASS.NMLZ}, {bo, suffix, bo, mo, PRS.PTCP}, {pwaja, root, pwaja, mbwaja, demand}, {saba, suffix, saba, ma, verbalizer}, {paranã, root, paranã, paranã, sea} {pe, suffix, pe, me, LOC}, {pab, suffix, pab, mbab, destroy}, {puku, suffix, puku, mbuku, composed of}, {kau, root, kau, ŋau, make papas}, {ker, root, ker, ŋer, be awake}, {typyrõ, suffix, tɨpɨrõ, ndɨpɨrõ, soak}, {tykyr, root, tɨkɨr, ndɨkɨr, UC}, {syk, root, sɨk, ndɨk, arrive}, {syryk, root, sɨrɨk, ndɨrɨk, smooth}, {xuu, root, ʃuu, nduu, bite}, {sy, root, sɨ, ndɨ, UC}, {reme, particle, reme, neme, when}, {ramo, particle, ramo, namo, as}, {pe2, root, pe, pe, 2PL}, {sara, root, sara, ana, redeem}					
						
Process name:	GN					
Process type:	GN					
Prose description:	Vowels and sonorants are nasalized by a nasal segments in a stressed nasal syllable; R undergoers nasalize obligatorily close to the trigger, but nasalize optionally or partially further from the trigger.. This process bleeds the LO process mentioned below. 					
	Optionality:		Categorical			
	Directionality:		Leftward			
	Gradience:		{2, syllable}			
	Alternation type:		Phonological			
	Undergoers:		V, R			
		Type:				Segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{word}
	Triggers:		Ṽ			
		Type:				Segmental
		Morpheme class:				root, prefix
		Morpheme IDs:				NA
		Positional restriction:				{prefix} > {word, rmost}, {root} > {word, rmost}
	Triggers:		N			
		Type:				Segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{word, rmost}
	Transparencies:		S, T, N			
	Opacities:		None			
						
Process name:	LO					
Process type:	LO					
Prose description:	/N/ are optionally realized as [ND] before an oral vowel, if there is no nasal vowel to the right. 					
	Optionality:		Optional			
	Directionality:		Leftward			
	Alternation type:		Phonological			
	Undergoers:		N			
		Type:				Segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{word}
	Triggers:		V			
		Type:				Segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{word}
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	ONAllm:N					
Process type:	ONAllm					
Prose description:	Suffix-initial or root-initial /p, β, r/ are prenasalized to [m, m, n], respectively, in some lexically specified morphemes					
	Optionality:		Categorical			
	Directionality:		Rightward			
	Alternation type:		Morphophonological			
	Undergoers:		β, p, r			
		Type:				segmental
		Morpheme class:				root, suffix
		Morpheme IDs:				bo, saba, pe, puku, reme, ramo
		Positional restriction:				{suffix, initial}
	Triggers:		Ṽ, N			
		Type:				segmental
		Morpheme class:				root, prefix
		Morpheme IDs:				nupã, paranã, irũ, arõ
		Positional restriction:				{root, final}
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	ONAllm:ND					
Process type:	ONAllm					
Prose description:	Suffix-initial or root-initial /p, β, t, k, s, ʃ/ are prenasalized to [mb, mb, nd, nɡ, nd, nd] in some lexically specified morphemes, after an immediately preceding nasal vowel. (This process, as described by Lemos Barbosa conflates a number of distinct morphological and/or morphophonological processes such as post-root nasalization of certain suffix-initial voiceless stops, and the nasalization of certain root-initial voiceless consonants following causative prefixes.					
Page numbers:	38-39					
	Optionality:		Categorical			
	Directionality:		Rightward			
	Alternation type:		Morphophonological			
	Undergoers:		p, β, t, k, s, ʃ			
		Type:				segmental
		Morpheme class:				root, suffix
		Morpheme IDs:				pwaja, pab, puku, kau, ker, tɨpɨɾõ, tɨkɨr, sɨk, sɨrɨk, ʃuu, sɨ
		Positional restriction:				{root, initial}
	Triggers:		Ṽ, N			
		Type:				segmental
		Morpheme class:				root, prefix
		Morpheme IDs:				mi, mo, mina, mena
		Positional restriction:				{prefix, final}
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	XMP=LN:pe2					
Process type:	LN					
Prose description:	The second person plural pronoun pe nasalizes an immediately proceeding /r/ into <nd> 					
Page numbers:	38-39					
	Optionality:		Categorical			
	Directionality:		Rightward			
	Alternation type:		Morphophonological			
	Undergoers:		ɾ			
		Type:				Morphonological
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				{morpheme2, initial}
	Triggers:		pe			
		Type:				Morphological
		Morpheme class:				Root
		Morpheme IDs:				pe2
		Positional restriction:				{morpheme1}
	Transparencies:		NA			
	Opacities:		NA			
						
Process name:	LN:R					
Process type:	LN					
Prose description:	Immediately a nasal vowel but before an oral vowel, /j/ optionally nasalizes to [ɲ].					
	Optionality:		Optional			
	Directionality:		Rightward			
	Alternation type:		Phonological			
	Undergoers:		j			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				Unspecified
	Triggers:		Ṽ			
		Type:				segmental
		Morpheme class:				NA
		Morpheme IDs:				NA
		Positional restriction:				Unspecified
	Transparencies:		NA			
	Opacities:		NA			
